observation_date,NJUCSFRCONDOSMSAMID_20220120,NJUCSFRCONDOSMSAMID_20220217,NJUCSFRCONDOSMSAMID_20220317,NJUCSFRCONDOSMSAMID_20220421,NJUCSFRCONDOSMSAMID_20220519,NJUCSFRCONDOSMSAMID_20220616,NJUCSFRCONDOSMSAMID_20220721,NJUCSFRCONDOSMSAMID_20220818,NJUCSFRCONDOSMSAMID_20220915,NJUCSFRCONDOSMSAMID_20221020,NJUCSFRCONDOSMSAMID_20221117,NJUCSFRCONDOSMSAMID_20221215,NJUCSFRCONDOSMSAMID_20230119,NJUCSFRCONDOSMSAMID_20230216,NJUCSFRCONDOSMSAMID_20230316,NJUCSFRCONDOSMSAMID_20230420,NJUCSFRCONDOSMSAMID_20230518,NJUCSFRCONDOSMSAMID_20230615,NJUCSFRCONDOSMSAMID_20230720,NJUCSFRCONDOSMSAMID_20230817,NJUCSFRCONDOSMSAMID_20230921,NJUCSFRCONDOSMSAMID_20231019,NJUCSFRCONDOSMSAMID_20231116,NJUCSFRCONDOSMSAMID_20231221,NJUCSFRCONDOSMSAMID_20240118,NJUCSFRCONDOSMSAMID_20240215,NJUCSFRCONDOSMSAMID_20240321,NJUCSFRCONDOSMSAMID_20240418,NJUCSFRCONDOSMSAMID_20240516,NJUCSFRCONDOSMSAMID_20240620,NJUCSFRCONDOSMSAMID_20240718,NJUCSFRCONDOSMSAMID_20240815,NJUCSFRCONDOSMSAMID_20240919,NJUCSFRCONDOSMSAMID_20241017
2020-01-01,339909,340036,340365,341356,343090,343468,343292,342606,341375,340456,339677,338881,338375,339567.80230273300,329145.54262860700,334457.14694038900,336511.74947740100,342076.38380827800,351128.57398349600,350492.62192581500,354135.64604808900,353689.75473440300,352369.06006459600,350089.04254911400,348074.35915697700,347731.87121881200,349556.74786941900,352708.48748600500,355510.50606871100,355909.85345496700,358820.10218946300,359046.15529525900,355320.93792885200,353406.14304168100
2020-02-01,341126,341253,341584,342578,344319,344698,344521,343832,342597,341675,340894,340095,339586,341769.83541937200,331279.98935808900,336626.03842145800,338693.96466818800,344294.68460257600,353405.57652280200,352765.50043604100,356182.21377577800,355733.74563374200,354405.41860294700,352112.22475145400,350085.89840256300,349741.43120936100,351576.85391400600,354746.80759251300,357565.01918167800,357966.67441658500,360893.74162503500,361121.10110311000,357374.35551799400,355448.49493476900
2020-03-01,342228,342355,342687,343684,345431,345811,345634,344943,343704,342778,341995,341193,340683,344503.79113471200,333930.03253458000,339318.84681557900,341403.31524419700,347048.83761194100,356232.61125681300,355587.41494148200,358752.02977268400,358300.32598169900,356962.41521561100,354652.67621948200,352611.73014601000,352264.77765941200,354113.44273957500,357306.26728966800,360144.81196943700,360549.36510325100,363497.55078377900,363726.55063580100,359952.77268812300,358013.01722990700
2020-04-01,343997,344126,344459,345461,347217,347599,347421,346726,345481,344551,343763,342957,342444,347128.87007204000,336474.54065758300,341904.41707847800,344004.76891479200,349693.30950828300,358947.06244331400,358296.94980688100,361236.78958797500,360781.95724206900,359434.77994469400,357109.04341777800,355053.96150571000,354704.60598435600,356566.07514176900,359781.01357967600,362639.21836216000,363046.57347975800,366015.17864979200,366245.76458240100,362445.84899362800,360492.65855521900
2020-05-01,344921,345050,345384,346389,348149,348533,348354,347658,346409,345476,344686,343878,343364,349093.79352126700,338379.15526042100,343839.76750430800,345952.00838509700,351672.74897048600,360978.88278680600,360325.09018689600,363077.81459550200,362620.66421957500,361266.62110131600,358929.03157595000,356863.47604297200,356512.34004889300,358383.29608961500,361614.61929848800,364487.39077692500,364896.82195925400,367880.55647522700,368112.31757736600,364293.03591119700,362329.89113661500
2020-06-01,345847,345976,346311,347319,349084,349469,349289,348591,347339,346404,345611,344801,344286,349904.75486869100,339165.22599780700,344638.52350148700,346755.67121746700,352489.70135305600,361817.45375715600,361162.14236620000,363783.27586575300,363325.23724529000,361968.56321723800,359626.43174849300,357556.86283499100,357205.04458263400,359079.63589649000,362317.23757593800,365195.59085787500,365605.81756620600,368595.34948718900,368827.56090183700,365000.85836006700,363033.89918936800
2020-07-01,346915,347045,347381,348392,350162,350548,350368,349667,348411,347473,346679,345866,345349,350044.14033873000,339300.33334856100,344775.81115455100,346893.80224183500,352630.11654325700,361961.58468181100,361306.01224585600,363832.62948035700,363374.52871888100,362017.67063408000,359675.22141391100,357605.37172690100,357253.50574419600,359128.35137941100,362366.39229660400,365245.13607790700,365655.41844072200,368645.35594441400,368877.59886263500,365050.37716120300,363083.15113781500
2020-08-01,350037,350167,350507,351527,353313,353702,353521,352814,351546,350600,349798,348978,348457,351038.85412297100,340264.51666056500,345755.55402782500,347879.56377014900,353632.17884695500,362990.16404126000,362332.72867756700,364807.42912784400,364348.10099854900,362987.60754771500,360638.88231355200,358563.48697565300,358210.67825497400,360090.54707589700,363337.26352378400,366223.72018786800,366635.10180091600,369633.05010349900,369865.91525924400,366028.43946276100,364055.94274323800
2020-09-01,354644,354777,355121,356154,357964,358358,358174,357458,356174,355215,354403,353572,353044,353993.25861344800,343128.24243953500,348665.49333918500,350807.37911957900,356608.40921260200,366045.15284961300,365382.18439473100,367787.03601774700,367323.95627280600,365952.35083428800,363584.44211500000,361492.09574553100,361136.40541880200,363031.62828584300,366304.86266600100,369214.89479888600,369629.63641886000,372652.07081110200,372886.83791995200,369018.01909586000,367029.41178114000
2020-10-01,360240,360375,360724,361774,363612,364013,363826,363098,361794,360820,359995,359151,358614,358518.91041901500,347514.98967879000,353123.03195347900,355292.30082384400,361167.49459562500,370724.88294786800,370053.43872597100,372404.21909841100,371935.32586970400,370546.50135382800,368148.86600743200,366030.25240907700,365670.09676085000,367589.11217656400,370903.43860434500,373850.00315901900,374269.95142795900,377330.32933525600,377568.04370057900,373650.65588664500,371637.08367879800
2020-11-01,365663,365800,366154,367220,369086,369493,369303,368565,367241,366252,365414,364558,364013,364076.52523027000,352902.02617155100,358597.00204416800,360799.89804117300,366766.16668509100,376471.70979715200,375789.85711912000,378088.06301221200,377612.01326972800,376201.99172823600,373767.76231450000,371616.81323660800,371251.16068908600,373199.46520393400,376564.37675704100,379555.91344723800,379982.27120428300,383089.35833089100,383330.70082736700,379353.52362399300,377309.21913774700
2020-12-01,371032,371171,371530,372611,374505,374917,374725,373976,372632,371629,370779,369910,369357,369971.02869146100,358615.61128504800,364402.79045193500,366641.35196753000,372704.21621356700,382566.89485484300,381874.00278621000,384120.83573419200,383637.19014253600,382204.67029886200,379731.60032324900,377546.33070421100,377174.84380503900,379154.23546460500,382572.83754279200,385612.10718916200,386045.26791011400,389201.93171553300,389447.12507262000,385406.48803411800,383329.56462771300
2021-01-01,375285,375425,375788,376882,378797,379215,379020,378262,376903,375889,375029,374150,373591,375474.66160224100,363950.32272872100,369823.59109517700,372095.45311236400,378248.50760739500,388257.90196030500,387554.70253434800,389743.11946256700,389252.39486741200,387798.90757740800,385289.63987496100,383072.38499327000,382695.46073024200,384703.82426658400,388172.46359620300,391256.21829698600,391695.71908660100,394898.58621633400,395147.36840926000,391047.58954412300,388940.26671236400
2021-02-01,379719,379860,380228,381335,383272,383695,383498,382731,381356,380330,379460,378571,378005,381071.68872931500,369375.56186610400,375336.38032776800,377642.10794133100,383886.88317399000,394045.48293927000,393331.80124469300,395456.87289012400,394958.95412219800,393484.15826362500,390938.10392860100,388688.34341166600,388305.89332356900,390343.70008409300,393863.19072799700,396992.15421659900,397438.09822231600,400687.92036453400,400940.34978055800,396780.46690236000,394642.25007285800
2021-03-01,383987,384130,384503,385622,387581,388008,387809,387034,385643,384605,383726,382826,382254,386242.55284594000,374387.71809523900,380429.42050394200,382766.43515491100,389095.94742031700,399392.39195485000,398669.02612163300,400736.02956242600,400231.46382142600,398736.98015634300,396156.93723583100,393877.14351159000,393489.58790106400,395554.59838946300,399121.07251953200,402291.80614695400,402743.70328798000,406036.90897318900,406292.70819898800,402077.29291015800,399910.53192725800
2021-04-01,389088,389233,389610,390744,392729,393162,392961,392175,390766,389714,388823,387912,387332,391528.86222506300,379511.77625768700,385636.16843703700,388005.16864313900,394421.30978930300,404858.67663007400,404125.41044910800,406131.35397668700,405619.99499609800,404105.39029469500,401490.61087052000,399180.12305881900,398787.34957894000,400880.16241272800,404494.65389967800,407708.07681703000,408166.05809199400,411503.60197423000,411762.84516240400,407490.67547330500,405294.74222345500
2021-05-01,394972,395119,395502,396653,398668,399108,398903,398105,396675,395607,394703,393778,393189,396704.81830806800,384528.86816690100,390734.22394309900,393134.54199626300,399635.50361927700,410210.85097081600,409467.89111483400,411427.52918955400,410909.50180788900,409375.14583193400,406726.26825247500,404385.65041471600,403987.75495361600,406107.85921257200,409769.48564744700,413024.81335899100,413488.76696052600,416869.83424229200,417132.45810357600,412804.57698271700,410580.00756101400
2021-06-01,402064,402214,402604,403776,405827,406275,406066,405254,403799,402712,401791,400849,400250,401782.76059029300,389450.95458553600,395735.74080224700,398166.78365624600,404750.95956448500,415461.67457728600,414709.20460926900,416670.84465978600,416146.21543261500,414592.30531442400,411909.66990447100,409539.22276058200,409136.25643941900,411283.37973495100,414991.67067613700,418288.48494105800,418758.35126093000,422182.50754653400,422448.47833931100,418065.44182795400,415812.52204455700
2021-07-01,409474,409627,410024,411217,413307,413762,413550,412723,411240,410134,409196,408236,407626,406413.77307128300,393939.82869444200,400297.05436417300,402756.11780766200,409416.18398248100,420250.35241282400,419489.20935537900,421351.00480953100,420820.48280432200,419249.11874543700,416536.35124560300,414139.27859527000,413731.78604688900,415903.02641471600,419652.96988741200,422986.81486600500,423461.95885205900,426924.57619151400,427193.53444050800,422761.26647204700,420483.04128145400
2021-08-01,416239,416394,416797,418010,420134,420597,420382,419541,418034,416909,415955,414980,414360,409634.02025502600,397061.23773117500,403468.83531105300,405947.38331105300,412660.22097336600,423580.23467443400,422813.06064818500,424471.29108141200,423936.84033149600,422353.83964271200,419620.98292725500,417206.15891808200,416795.64871128800,418982.96805231200,422760.68147691200,426119.21501824800,426597.87765084600,430086.13716802400,430357.08716907900,425891.99634096500,423596.89990833100
2021-09-01,421366,421523,421932,423160,425310,425778,425560,424709,423183,422044,421079,420092,419464,411665.50265072800,399030.36840534300,405469.74293986400,407960.58270856600,414706.71109103800,425680.88000016500,424909.90135698500,426250.78960760600,425714.09829550900,424124.46123943200,421380.14764903600,418955.20004409600,418542.96886741900,420739.45804307200,424533.00866470400,427905.62208756000,428386.29140345400,431889.17464855000,432161.26054533600,427677.45084809000,425372.73275009200
2021-10-01,425357,425516,425928,427168,429338,429812,429591,428732,427192,426042,425068,424071,423437,413432.97486442800,400743.59208825400,407210.61386426200,409712.14797108900,416487.24063254300,427508.52677274800,426734.23795827500,427797.09363148600,427258.45537182800,425663.05161165000,422908.78251325000,420475.03795982300,420061.31133787500,422265.76868657000,426073.08111870000,429457.92932406800,429940.34235731200,433455.93296293200,433729.00590191700,429228.93035098600,426915.85145940000
2021-11-01,428707,428867,429282,430532,432719,433196,432974,432108,430556,429397,428415,427411,426771,415972.06457456800,403204.75022739300,409711.48907834300,412228.38630300700,419045.08805011200,430134.06118175800,429355.01708920800,430184.39943277100,429642.75532229900,428038.44847065800,425268.80927579200,422821.48330122500,422405.44789322100,424622.20713432100,428450.76613215200,431854.50335728500,432339.60847855500,435874.81770705100,436149.41451943600,431624.22646393400,429298.23952145500
2021-12-01,431899,432060,432479,433737,435941,436422,436198,435326,433762,432594,431605,430593,429949,419077.44933428900,406214.82228038900,412770.13633478300,415305.82312477700,422173.41406257500,433345.17046525400,432560.31052145400,433190.28930865900,432644.86048969900,431029.34363200100,428240.35173530200,425775.92520483400,425356.98277225500,427589.23149686200,431444.54234052000,434872.06299266500,435360.55775933900,438920.46906825200,439196.98461079000,434640.17705216300,432297.93740360900
2022-01-01,,435668,436090,437359,439581,440066,439840,438960,437384,436206,435209,434189,433539,422899.48472402900,409919.54900586400,416534.64829171400,419093.46084202800,426023.68501301100,437297.32914170400,436505.31118335100,437107.62096508500,436557.25984355100,434927.13389722800,432112.92119914800,429626.20890581600,429203.47798468100,431455.91289261200,435346.08723987500,438804.60289695200,439297.51511263400,442889.61863270400,443168.63470010300,438570.62001624200,436207.19953850400
2022-02-01,,,440081,441362,443604,444094,443866,442978,441387,440199,439192,438163,437507,427282.81939599500,414168.34721153400,420852.01171230100,423437.34624284000,430439.40188439700,441829.89684165300,441029.66965178500,441731.47262256200,441175.28962087400,439527.91972775800,436683.93746853500,434170.92000867700,433743.71731680100,436019.97913687600,439951.30488082200,443446.40572330000,443944.53210788700,447574.63394466100,447856.60152524400,443209.94770356500,440821.52627601700
2022-03-01,,,,446566,448835,449330,449099,448201,446591,445389,444370,443329,442666,432836.04438806100,419551.12862059900,426321.65805264600,428940.59314860900,436033.65172456800,447572.18441795000,446761.55699332300,447624.85492921500,447061.25158448000,445391.90322439400,442509.97783508900,439963.43282840200,439530.53059066700,441837.16127048400,445820.93699143400,449362.66789480200,449867.44005720500,453545.97307731500,453831.70254233100,449123.05515869200,446702.76848844700
2022-04-01,,,,,454982,455484,455250,454340,452707,451489,450456,449401,448729,438685.79547895900,425221.33493580000,432083.36763437200,434737.69746844200,441926.61827140500,453621.09348640800,452799.51048466800,453721.67613566300,453150.39629846700,451458.31077718300,448537.13246517900,445955.90254448600,445517.10401320400,447855.15188241400,451893.18814772400,455483.15877648100,455994.80612820800,459723.44217070200,460013.06337998200,455240.28242353900,452787.03052597400
2022-05-01,,,,,,461990,461753,460830,459174,457938,456891,455820,455138,444680.62061388900,431032.16257793600,437987.96782743700,440678.57019043200,447965.73060718400,459820.01572412900,458987.20544655800,459900.93940538500,459321.87927313100,457606.74913559700,454645.78711742000,452029.40326849600,451584.62871316700,453954.51859936900,458047.54912765600,461686.41178607000,462205.02729438800,465984.44385929300,466278.00943754300,461440.22768521700,458953.56479994800
2022-06-01,,,,,,,467384,466449,464774,463522,462462,461379,460689,449721.65795937100,435918.47677274000,442953.13518652200,445674.23905186600,453044.00897778100,465032.67794508600,464190.42667207600,465086.07663658400,464500.48791090000,462766.02059796500,459771.67531594800,457125.79313783200,456676.00398716700,459072.61311490400,463211.79037428600,466891.67926385700,467416.14188478100,471238.16935100000,471535.04472420600,466642.71956887500,464128.02088893200
2022-07-01,,,,,,,,470843,469152,467889,466819,465725,465028,452564.78041064100,438674.33606103700,445753.46730578000,448491.77388163300,455908.13520017100,467972.59605630000,467125.02010421000,467996.35959719900,467407.10654145700,465661.78577381800,462648.70333218500,459986.26450745000,459533.66079456300,461945.26673914400,466110.34496106600,469813.26080945200,470341.00526293600,474186.94912220200,474485.68219742000,469562.74324551900,467032.30880162400
2022-08-01,,,,,,,,,471472,470203,469128,468028,467328,452769.57632931900,438872.84623580700,445955.18094942200,448694.72667165800,456114.44406339400,468184.36436411800,467336.40486451500,468149.12090002500,467559.67550290600,465813.78503537700,462799.71907669400,460136.41119044700,459683.65974065700,462096.05287099000,466262.49063933200,469966.61517714000,470494.53189463500,474341.73112989400,474640.56171624200,469716.01584037200,467184.75542325200
2022-09-01,,,,,,,,,,471719,470640,469537,468835,451345.08144684400,437492.07297672800,444552.12538587000,447283.05200235000,454679.42562275800,466711.37177371800,465866.08010788900,466549.53114307900,465962.09978545600,464222.17474301100,461218.40735975800,458564.19956539300,458112.99509401000,460517.14546756100,464669.34719255800,468360.81533648500,468886.92824802200,472720.98222632100,473018.79175693400,468111.07225708100,465588.46074701800
2022-10-01,,,,,,,,,,,471650,470545,469841,450408.59687411300,436584.33166331500,443629.73534704700,446354.99563248500,453736.02270304800,465743.00407115400,464899.46627977100,465389.89803113200,464803.92676468500,463068.32639637700,460072.02503309900,457424.41441017800,456974.33143096300,459372.50616378800,463514.38737555700,467196.68018352100,467721.48541406800,471546.00965190100,471843.07896144400,466947.55785352300,464431.21642549900
2022-11-01,,,,,,,,,,,,472932,472224,450100.69591805400,436285.88102526700,443326.46844539800,446049.86573298700,453425.84710658200,465424.62045852600,464581.65931264800,464858.64182610500,464273.33946302800,462539.72033339600,459546.83933591800,456902.25103810100,456452.68184179600,458848.11898789300,462985.27212089800,466663.36148372600,467187.56763372500,471007.72606507900,471304.45626130000,466414.52353416800,463901.05458361500
2022-12-01,,,,,,,,,,,,,474669,449801.90016778100,435996.25612946800,443032.16971190100,445753.75909396300,453124.84398126400,465115.65204339900,464273.25049054100,465142.60017409500,464556.94027976600,462822.26217095200,459827.55297568000,457181.34923424900,456731.50541913500,459128.40581516200,463268.08612323300,466948.42224257000,467472.94860327200,471295.44057385500,471592.35202736400,466699.43229064600,464184.42799057700
2023-01-01,,,,,,,,,,,,,,451704.13927350700,437840.11034184500,444905.77922312400,447638.87836926300,455041.13601488100,467082.65392060800,466236.68980126100,466516.88525915100,465929.49500587900,464189.69171125900,461186.13451071000,458532.11243930300,458080.93954006400,460484.92168793100,464636.83287079600,468328.04271151500,468854.11880933800,472687.90450726700,472985.69319924400,468078.31710739100,465555.88211209600
2023-02-01,,,,,,,,,,,,,,,440368.04834733900,447474.51196733100,450223.39108666300,457668.38681859800,469779.42830162800,468928.57987680500,467927.29632130100,467338.13022295900,465593.06701623200,462580.42922195600,459918.38329930900,459465.84637817000,461877.09643663500,466041.56000859200,469743.92940935300,470271.59598240100,474116.97228707700,474415.66127758300,469493.44881486200,466963.38779287200
2023-03-01,,,,,,,,,,,,,,,,451558.53154378000,454332.49918957900,461845.44406163800,474067.02084709400,473208.40688137200,470616.77497173800,470024.22255749700,468269.12935193300,465239.17599369400,462561.82958370300,462106.69164228300,464531.80070321300,468720.20012151800,472443.84941669400,472974.54882837700,476842.02697997700,477142.43272791300,472191.92914938100,469647.32624202400
2023-04-01,,,,,,,,,,,,,,,,,457044.57090428000,464602.36320706000,476896.89491598700,476033.15557918900,474314.47714781800,473717.26896593800,471948.38574626700,468894.62561844100,466196.24292123400,465737.52889701000,468181.69238083500,472403.00064231600,476155.90717360100,476690.77636518400,480588.64183644100,480891.40791458000,475902.00753332300,473337.41132311700
2023-05-01,,,,,,,,,,,,,,,,,,468096.22274625200,480483.21065061200,479612.97590147800,479614.90035857500,479011.01842697400,477222.36809049400,474134.48245766600,471405.94556747500,470942.10545375000,473413.58225286400,477682.06326864000,481476.90820544300,482017.75451392800,485959.17829430600,486265.32775715200,481220.17125867100,478626.91590788800
2023-06-01,,,,,,,,,,,,,,,,,,,484466.70970389500,483589.26017759000,484749.92359460500,484139.57616798300,482331.77554857300,479210.82929885800,476453.07917879900,475984.27293545700,478482.21073647400,482796.39247835800,486631.86713061200,487178.50403976200,491162.12689001900,491471.55415888000,486372.38141563800,483751.36123420900
2023-07-01,,,,,,,,,,,,,,,,,,,,487867.55392650200,488886.15420892500,488270.59886459400,486447.37280641200,483299.79642681800,480518.51522419900,480045.70879304600,482564.96077339900,486915.95417780900,490784.15582372500,491335.45702720200,495353.07097676000,495665.13849883200,490522.45599234600,487879.07140529800
2023-08-01,,,,,,,,,,,,,,,,,,,,,492393.54480750900,491773.57331637300,489937.26698197400,486767.10910829000,483965.87430408500,483489.67584225700,486027.00156152700,490409.21007241900,494305.16315692500,494860.41953205400,498906.85684114900,499221.16321307100,494041.58582600900,491379.23694191700
2023-09-01,,,,,,,,,,,,,,,,,,,,,,494791.69469908100,492944.11855330100,489754.50473122100,486936.07813973900,486456.95714437600,489009.85498346700,493418.95806114200,497338.82145711800,497897.48556139200,501968.75673637400,502284.99207486300,497073.62649479200,494394.93819652400
2023-10-01,,,,,,,,,,,,,,,,,,,,,,,495846.12954145400,492637.73814599100,489802.71919722300,489320.77756897000,491888.70457120900,496323.76447664100,500266.70449777500,500828.65751312000,504923.89666589300,505241.99371323100,499999.94830636500,497305.49030402200
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,495468.52584191400,492617.21634912800,492132.50539500800,494715.18818146500,499175.73276263200,503141.32964748700,503706.51174895100,507825.28290446700,508145.20779636100,502873.04062559000,500163.09976846400
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,495286.99288893000,494799.65500686100,497396.33483947200,501881.05368187400,505868.14242121300,506436.38757014000,510577.48071977000,510899.13946899300,505598.39938651800,502873.77179842800
2024-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,497291.79574217300,499901.55418452400,504408.86105907400,508416.03143380100,508987.13864390700,513149.08909774600,513472.36793474200,508144.92979346100,505406.57916548600
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,503432.14413923800,507971.28418622100,512006.75548410700,512581.89617913000,516773.24070134300,517098.80271790800,511733.73916932700,508976.04874706900
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,512908.47792313900,516983.17172087500,517563.90245833900,521795.98448003000,522124.71077536300,516707.50184184600,513923.00822754700
2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522643.00705672600,523230.09552598500,527508.50959227900,527840.83472177800,522364.31919528000,519549.34146425800
2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527599.47502587800,531913.61718746400,532248.71749106100,526726.46878736800,523887.98379616400
2024-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534939.14413071300,535276.15048627800,529722.49120819700,526867.86090215100
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537915.76180123300,532334.71572129900,529466.00835531100
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535469.48278660800,532583.88242246400
2024-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535982.35086207700
